source_model,source_kind,source_label,source_attack,target_model,target_kind,target_label,dataset,transfer_acc,transfer_success_rate,source_attack_success_rate,normalized_transfer_rate,same_architecture,same_kind,pair_type
RegNetX_400MF,Original,RegNetX_400MF (Original),APGD,MobileNet,Original,MobileNet (Original),Cifar100,0.2075,0.7925,0.9922,0.798730094738964,False,True,cross_arch_same_kind
RegNetX_400MF,Original,RegNetX_400MF (Original),APGD,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar100,0.4036,0.5964,0.9922,0.6010884902237452,False,False,cross_arch_cross_kind
RegNetX_400MF,Original,RegNetX_400MF (Original),APGD,XceptionNet,Original,XceptionNet (Original),Cifar100,0.3898,0.6102000000000001,0.9922,0.6149969764160452,False,True,cross_arch_same_kind
RegNetX_400MF,Original,RegNetX_400MF (Original),APGD,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar100,0.0095,0.9905,0.9922,0.9982866357589196,False,False,cross_arch_cross_kind
RegNetX_400MF,Original,RegNetX_400MF (Original),APGD,ConvNeXt,Original,ConvNeXt (Original),Cifar100,0.2139,0.7861,0.9922,0.7922797823019553,False,True,cross_arch_same_kind
RegNetX_400MF,Original,RegNetX_400MF (Original),DeepFool,VGG16,Finetuned,VGG16 (Finetuned),Cifar100,0.4822,0.5178,0.9884,0.5238769728854715,False,False,cross_arch_cross_kind
RegNetX_400MF,Original,RegNetX_400MF (Original),DeepFool,VGG16,Original,VGG16 (Original),Cifar100,0.3463,0.6537,0.9884,0.6613719142047754,False,True,cross_arch_same_kind
RegNetX_400MF,Original,RegNetX_400MF (Original),DeepFool,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar100,0.1667,0.8333,0.9884,0.8430797248077703,True,False,same_arch_cross_kind
RegNetX_400MF,Original,RegNetX_400MF (Original),DeepFool,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar100,0.0173,0.9827,0.9884,0.9942331040064751,True,True,self_same_kind
RegNetX_400MF,Original,RegNetX_400MF (Original),DeepFool,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar100,0.3694,0.6306,0.9884,0.6380008093889115,False,False,cross_arch_cross_kind
RegNetX_400MF,Original,RegNetX_400MF (Original),DeepFool,InceptionNet,Original,InceptionNet (Original),Cifar100,0.3426,0.6574,0.9884,0.6651153379198705,False,True,cross_arch_same_kind
RegNetX_400MF,Original,RegNetX_400MF (Original),DeepFool,MobileNet,Original,MobileNet (Original),Cifar100,0.2091,0.7908999999999999,0.9884,0.8001821125050587,False,True,cross_arch_same_kind
RegNetX_400MF,Original,RegNetX_400MF (Original),DeepFool,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar100,0.4051,0.5949,0.9884,0.6018818292189397,False,False,cross_arch_cross_kind
RegNetX_400MF,Original,RegNetX_400MF (Original),DeepFool,XceptionNet,Original,XceptionNet (Original),Cifar100,0.3908,0.6092,0.9884,0.6163496560097127,False,True,cross_arch_same_kind
RegNetX_400MF,Original,RegNetX_400MF (Original),DeepFool,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar100,0.0091,0.9909,0.9884,1.0025293403480373,False,False,cross_arch_cross_kind
RegNetX_400MF,Original,RegNetX_400MF (Original),DeepFool,ConvNeXt,Original,ConvNeXt (Original),Cifar100,0.2139,0.7861,0.9884,0.7953257790368272,False,True,cross_arch_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),PGD,VGG16,Finetuned,VGG16 (Finetuned),Cifar10,0.4851,0.5149,0.7468,0.6894750937332619,False,True,cross_arch_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),PGD,VGG16,Original,VGG16 (Original),Cifar10,0.4917,0.5083,0.7468,0.6806373861810391,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),PGD,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar10,0.331,0.669,0.7468,0.8958221746116766,False,True,cross_arch_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),PGD,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar10,0.2729,0.7271000000000001,0.7468,0.9736207820032138,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),PGD,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar10,0.2533,0.7466999999999999,0.7468,0.9998660953401177,True,True,self_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),PGD,InceptionNet,Original,InceptionNet (Original),Cifar10,0.4204,0.5796,0.7468,0.776111408677022,True,False,same_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),PGD,MobileNet,Original,MobileNet (Original),Cifar10,0.3324,0.6676,0.7468,0.8939475093733261,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),PGD,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar10,0.4822,0.5178,0.7468,0.6933583288698447,False,True,cross_arch_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),PGD,XceptionNet,Original,XceptionNet (Original),Cifar10,0.4671,0.5328999999999999,0.7468,0.7135779325120513,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),PGD,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar10,0.0937,0.9063,0.7468,1.2135779325120515,False,True,cross_arch_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),PGD,ConvNeXt,Original,ConvNeXt (Original),Cifar10,0.3471,0.6529,0.7468,0.8742635243706481,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),FGSM,VGG16,Finetuned,VGG16 (Finetuned),Cifar10,0.4814,0.5186,0.5849,0.8866472901350658,False,True,cross_arch_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),FGSM,VGG16,Original,VGG16 (Original),Cifar10,0.4911,0.5089,0.5849,0.870063258676697,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),FGSM,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar10,0.3349,0.6651,0.5849,1.1371174559753805,False,True,cross_arch_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),FGSM,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar10,0.2765,0.7235,0.5849,1.2369635835185502,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),FGSM,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar10,0.4149,0.5851,0.5849,1.000341938792956,True,True,self_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),FGSM,InceptionNet,Original,InceptionNet (Original),Cifar10,0.4371,0.5629,0.5849,0.9623867327748332,True,False,same_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),FGSM,MobileNet,Original,MobileNet (Original),Cifar10,0.3365,0.6635,0.5849,1.134381945631732,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),FGSM,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar10,0.4872,0.5127999999999999,0.5849,0.87673106513934,False,True,cross_arch_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),FGSM,XceptionNet,Original,XceptionNet (Original),Cifar10,0.4728,0.5272,0.5849,0.9013506582321765,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),FGSM,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar10,0.0941,0.9059,0.5849,1.5488117626944777,False,True,cross_arch_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),FGSM,ConvNeXt,Original,ConvNeXt (Original),Cifar10,0.3472,0.6528,0.5849,1.116088220208583,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),BIM,VGG16,Finetuned,VGG16 (Finetuned),Cifar10,0.8832,0.11680000000000001,0.3198999999999999,0.3651140981556738,False,True,cross_arch_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),BIM,VGG16,Original,VGG16 (Original),Cifar10,0.8851,0.1149,0.3198999999999999,0.35917474210690853,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),BIM,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar10,0.7424,0.25760000000000005,0.3198999999999999,0.805251641137856,False,True,cross_arch_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),BIM,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar10,0.6675,0.3325,0.3198999999999999,1.0393873085339171,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),BIM,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar10,0.6801,0.31989999999999996,0.3198999999999999,1.0000000000000002,True,True,self_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),BIM,InceptionNet,Original,InceptionNet (Original),Cifar10,0.8046,0.19540000000000002,0.3198999999999999,0.6108158799624885,True,False,same_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),BIM,MobileNet,Original,MobileNet (Original),Cifar10,0.7421,0.2579,0.3198999999999999,0.8061894341981872,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),BIM,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar10,0.8552,0.14480000000000004,0.3198999999999999,0.4526414504532669,False,True,cross_arch_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),BIM,XceptionNet,Original,XceptionNet (Original),Cifar10,0.84,0.16000000000000003,0.3198999999999999,0.5001562988433887,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),BIM,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar10,0.075,0.925,0.3198999999999999,2.891528602688341,False,True,cross_arch_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),BIM,ConvNeXt,Original,ConvNeXt (Original),Cifar10,0.7177,0.2823,0.3198999999999999,0.8824632697718039,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),APGD,VGG16,Finetuned,VGG16 (Finetuned),Cifar10,0.5489,0.45109999999999995,0.8204,0.5498537298878595,False,True,cross_arch_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),APGD,VGG16,Original,VGG16 (Original),Cifar10,0.5549,0.44510000000000005,0.8204,0.5425402242808387,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),APGD,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar10,0.3797,0.6203000000000001,0.8204,0.7560945880058508,False,True,cross_arch_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),APGD,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar10,0.3389,0.6611,0.8204,0.8058264261335933,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),APGD,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar10,0.1797,0.8203,0.8204,0.999878108239883,True,True,self_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),APGD,InceptionNet,Original,InceptionNet (Original),Cifar10,0.4375,0.5625,0.8204,0.6856411506582155,True,False,same_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),APGD,MobileNet,Original,MobileNet (Original),Cifar10,0.3791,0.6209,0.8204,0.7568259385665529,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),APGD,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar10,0.5134,0.48660000000000003,0.8204,0.5931253047294003,False,True,cross_arch_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),APGD,XceptionNet,Original,XceptionNet (Original),Cifar10,0.4978,0.5022,0.8204,0.6121404193076547,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),APGD,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar10,0.0997,0.9003,0.8204,1.0973915163334957,False,True,cross_arch_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),APGD,ConvNeXt,Original,ConvNeXt (Original),Cifar10,0.3967,0.6033,0.8204,0.735372988785958,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),CW,VGG16,Finetuned,VGG16 (Finetuned),Cifar10,0.501,0.499,0.9821,0.5080948986864882,False,True,cross_arch_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),CW,VGG16,Original,VGG16 (Original),Cifar10,0.5097,0.49029999999999996,0.9821,0.49923633031259546,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),CW,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar10,0.3385,0.6615,0.9821,0.6735566642908054,False,True,cross_arch_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),CW,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar10,0.2827,0.7173,0.9821,0.7303736890337034,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),CW,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar10,0.0728,0.9272,0.9821,0.9440993788819876,True,True,self_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),CW,InceptionNet,Original,InceptionNet (Original),Cifar10,0.4474,0.5526,0.9821,0.562671825679666,True,False,same_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),CW,MobileNet,Original,MobileNet (Original),Cifar10,0.341,0.659,0.9821,0.6710110986661236,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),CW,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar10,0.5008,0.4992,0.9821,0.5082985439364627,False,True,cross_arch_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),CW,XceptionNet,Original,XceptionNet (Original),Cifar10,0.4872,0.5127999999999999,0.9821,0.5221464209347316,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),CW,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar10,0.094,0.906,0.9821,0.9225129823846859,False,True,cross_arch_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),CW,ConvNeXt,Original,ConvNeXt (Original),Cifar10,0.3552,0.6448,0.9821,0.656552285917931,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),DeepFool,VGG16,Finetuned,VGG16 (Finetuned),Cifar10,0.5113,0.4887,0.9065,0.5391064533921677,False,True,cross_arch_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),DeepFool,VGG16,Original,VGG16 (Original),Cifar10,0.519,0.481,0.9065,0.5306122448979592,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),DeepFool,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar10,0.3355,0.6645,0.9065,0.7330391616105901,False,True,cross_arch_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),DeepFool,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar10,0.2835,0.7165,0.9065,0.7904026475455047,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),DeepFool,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar10,0.166,0.834,0.9065,0.9200220628792057,True,True,self_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),DeepFool,InceptionNet,Original,InceptionNet (Original),Cifar10,0.4319,0.5681,0.9065,0.626696083838941,True,False,same_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),DeepFool,MobileNet,Original,MobileNet (Original),Cifar10,0.3371,0.6629,0.9065,0.7312741312741313,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),DeepFool,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar10,0.5008,0.4992,0.9065,0.5506894649751792,False,True,cross_arch_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),DeepFool,XceptionNet,Original,XceptionNet (Original),Cifar10,0.4819,0.5181,0.9065,0.5715388858246001,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),DeepFool,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar10,0.0966,0.9034,0.9065,0.9965802537231109,False,True,cross_arch_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),DeepFool,ConvNeXt,Original,ConvNeXt (Original),Cifar10,0.3596,0.6404000000000001,0.9065,0.706453392167678,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),PGD,VGG16,Finetuned,VGG16 (Finetuned),Cifar10,0.4863,0.5137,0.7735,0.6641241111829348,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),PGD,VGG16,Original,VGG16 (Original),Cifar10,0.495,0.505,0.7735,0.6528765352294764,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),PGD,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar10,0.332,0.6679999999999999,0.7735,0.86360698125404,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),PGD,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar10,0.2749,0.7251000000000001,0.7735,0.9374272786037493,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),PGD,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar10,0.4288,0.5711999999999999,0.7735,0.7384615384615384,True,False,same_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),PGD,InceptionNet,Original,InceptionNet (Original),Cifar10,0.2262,0.7738,0.7735,1.000387847446671,True,True,self_same_kind
InceptionNet,Original,InceptionNet (Original),PGD,MobileNet,Original,MobileNet (Original),Cifar10,0.334,0.6659999999999999,0.7735,0.8610213316095668,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),PGD,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar10,0.4861,0.5139,0.7735,0.6643826761473821,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),PGD,XceptionNet,Original,XceptionNet (Original),Cifar10,0.4707,0.5293,0.7735,0.6842921784098255,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),PGD,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar10,0.0937,0.9063,0.7735,1.1716871363930188,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),PGD,ConvNeXt,Original,ConvNeXt (Original),Cifar10,0.3469,0.6531,0.7735,0.844343891402715,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),FGSM,VGG16,Finetuned,VGG16 (Finetuned),Cifar10,0.4833,0.5166999999999999,0.5965,0.8662196144174349,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),FGSM,VGG16,Original,VGG16 (Original),Cifar10,0.4951,0.5049,0.5965,0.8464375523889355,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),FGSM,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar10,0.3351,0.6649,0.5965,1.1146689019279128,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),FGSM,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar10,0.2777,0.7222999999999999,0.5965,1.2108968985750208,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),FGSM,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar10,0.4404,0.5596,0.5965,0.9381391450125732,True,False,same_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),FGSM,InceptionNet,Original,InceptionNet (Original),Cifar10,0.4036,0.5964,0.5965,0.9998323554065381,True,True,self_same_kind
InceptionNet,Original,InceptionNet (Original),FGSM,MobileNet,Original,MobileNet (Original),Cifar10,0.3382,0.6617999999999999,0.5965,1.109471919530595,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),FGSM,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar10,0.488,0.512,0.5965,0.8583403185247276,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),FGSM,XceptionNet,Original,XceptionNet (Original),Cifar10,0.4741,0.5259,0.5965,0.8816429170159262,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),FGSM,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar10,0.0942,0.9057999999999999,0.5965,1.5185247275775355,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),FGSM,ConvNeXt,Original,ConvNeXt (Original),Cifar10,0.3494,0.6506000000000001,0.5965,1.0906957250628668,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),BIM,VGG16,Finetuned,VGG16 (Finetuned),Cifar10,0.8865,0.11350000000000005,0.3564,0.31846240179573526,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),BIM,VGG16,Original,VGG16 (Original),Cifar10,0.8877,0.11229999999999996,0.3564,0.31509539842873163,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),BIM,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar10,0.744,0.256,0.3564,0.718294051627385,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),BIM,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar10,0.6696,0.3304,0.3564,0.9270482603815938,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),BIM,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar10,0.8188,0.18120000000000003,0.3564,0.5084175084175085,True,False,same_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),BIM,InceptionNet,Original,InceptionNet (Original),Cifar10,0.6436,0.35640000000000005,0.3564,1.0000000000000002,True,True,self_same_kind
InceptionNet,Original,InceptionNet (Original),BIM,MobileNet,Original,MobileNet (Original),Cifar10,0.7399,0.2601,0.3564,0.7297979797979798,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),BIM,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar10,0.8554,0.14459999999999995,0.3564,0.4057239057239056,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),BIM,XceptionNet,Original,XceptionNet (Original),Cifar10,0.8417,0.1583,0.3564,0.4441638608305275,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),BIM,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar10,0.0751,0.9249,0.3564,2.595117845117845,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),BIM,ConvNeXt,Original,ConvNeXt (Original),Cifar10,0.7178,0.2822,0.3564,0.7918069584736251,False,True,cross_arch_same_kind
