layer,layer_type,identity_score,arithmetic_intensity,weight_l1,act_var,flops
stage2.stage2_block0.relu,ReLU,1.0,0.0,0.0,0.9091863036155701,0
stage2.stage2_block0,XBlock,0.0,63.48138789990174,0.0,0.9091863036155701,1273495552
stage3.stage3_block0.block.conv1,Conv2d,0.0,10.218008234157686,0.0669658058568051,0.43116235733032227,278921216
stage3.stage3_block0.block.bn1,BatchNorm2d,0.7726900577545166,0.2499923708382923,0.9946190683465255,0.9934657216072083,9961472
stage3.stage3_block0.block.relu1,ReLU,1.0,0.0,0.0,0.37858423590660095,0
stage3.stage3_block0.block.conv2,Conv2d,0.0,66.18937818937819,0.013533498588508002,0.3166241943836212,1703411712
stage3.stage3_block0.block.bn2,BatchNorm2d,0.7607516646385193,0.2499694861467106,0.9946194698936061,0.9911661744117737,2490368
stage3.stage3_block0.block.relu2,ReLU,1.0,0.0,0.0,0.3907606601715088,0
stage3.stage3_block0.block.conv3,Conv2d,0.023076411336660385,18.825350749879053,0.04013663315706966,0.21038851141929626,189267968
stage3.stage3_block0.block.bn3,BatchNorm2d,0.7953207492828369,0.2499694861467106,0.9954155369808799,0.987988293170929,2490368
stage3.stage3_block0.block,Sequential,0.0,164.61680342679279,0.0,0.987988293170929,2186543104
stage3.stage3_block0.shortcut.shortcut_conv,Conv2d,0.0,5.643977538799445,0.06642953973067434,0.4001365005970001,69730304
stage3.stage3_block0.shortcut.shortcut_bn,BatchNorm2d,0.8040385842323303,0.2499694861467106,0.9942673131039268,1.0068458318710327,2490368
stage3.stage3_block0.shortcut,Sequential,0.0,5.8449728844988424,0.0,1.0068458318710327,72220672
stage3.stage3_block0.relu,ReLU,1.0,0.0,0.0,0.8905489444732666,0
stage3.stage3_block0,XBlock,0.0,169.6037521865329,0.0,0.8905489444732666,2258763776
stage3.stage3_block1.block.conv1,Conv2d,-0.025456443428993225,18.825350749879053,0.04032739443792201,0.4306074380874634,189267968
stage3.stage3_block1.block.bn1,BatchNorm2d,0.8028404712677002,0.2499694861467106,0.9946191687332956,0.9870174527168274,2490368
stage3.stage3_block1.block.relu1,ReLU,1.0,0.0,0.0,0.3592359125614166,0
stage3.stage3_block1.block.conv2,Conv2d,-0.01367119699716568,157.82244254168543,0.013496563301779153,0.20655550062656403,1703411712
stage3.stage3_block1.block.bn2,BatchNorm2d,0.791191816329956,0.2499694861467106,0.9946196706671464,0.9947040677070618,2490368
stage3.stage3_block1.block.relu2,ReLU,1.0,0.0,0.0,0.37967103719711304,0
stage3.stage3_block1.block.conv3,Conv2d,0.021673567593097687,18.825350749879053,0.04035546839072103,0.1927156299352646,189267968
stage3.stage3_block1.block.bn3,BatchNorm2d,0.8178272247314453,0.2499694861467106,0.9946318174663343,0.9997292757034302,2490368
stage3.stage3_block1.block,Sequential,0.08729806542396545,190.26375816631602,0.0,0.9997292757034302,2089418752
stage3.stage3_block1.shortcut,Sequential,1.0,0.0,0.0,0.8905489444732666,0
stage3.stage3_block1.relu,ReLU,1.0,0.0,0.0,1.3859491348266602,0
stage3.stage3_block1,XBlock,0.8444898724555969,190.26375816631602,0.0,1.3859491348266602,2089418752
stage3.stage3_block2.block.conv1,Conv2d,0.004338946659117937,18.825350749879053,0.04027334408746862,0.8158783912658691,189267968
stage3.stage3_block2.block.bn1,BatchNorm2d,0.6891505718231201,0.2499694861467106,0.994620072214227,0.9926136136054993,2490368
stage3.stage3_block2.block.relu1,ReLU,1.0,0.0,0.0,0.35904064774513245,0
stage3.stage3_block2.block.conv2,Conv2d,0.022971060127019882,157.82244254168543,0.01347803343035838,0.19871343672275543,1703411712
stage3.stage3_block2.block.bn2,BatchNorm2d,0.7494502067565918,0.2499694861467106,0.9946197710539165,0.9905095100402832,2490368
stage3.stage3_block2.block.relu2,ReLU,1.0,0.0,0.0,0.3850241005420685,0
stage3.stage3_block2.block.conv3,Conv2d,0.00029157259268686175,18.825350749879053,0.040246926516377034,0.18860122561454773,189267968
stage3.stage3_block2.block.bn3,BatchNorm2d,0.7777022123336792,0.2499694861467106,0.9943606728001645,0.9887675046920776,2490368
stage3.stage3_block2.block,Sequential,0.09204977005720139,190.26375816631602,0.0,0.9887675046920776,2089418752
stage3.stage3_block2.shortcut,Sequential,1.0,0.0,0.0,1.3859491348266602,0
stage3.stage3_block2.relu,ReLU,1.0,0.0,0.0,1.8942153453826904,0
stage3.stage3_block2,XBlock,0.8930456638336182,190.26375816631602,0.0,1.8942153453826904,2089418752
stage3.stage3_block3.block.conv1,Conv2d,-0.052036870270967484,18.825350749879053,0.040485323961421724,0.9958917498588562,189267968
stage3.stage3_block3.block.bn1,BatchNorm2d,0.7068750262260437,0.2499694861467106,0.9946196706671464,0.9870688915252686,2490368
stage3.stage3_block3.block.relu1,ReLU,1.0,0.0,0.0,0.358304500579834,0
stage3.stage3_block3.block.conv2,Conv2d,-0.01858731359243393,157.82244254168543,0.013446902964584055,0.1888582408428192,1703411712
stage3.stage3_block3.block.bn2,BatchNorm2d,0.774592399597168,0.2499694861467106,0.994620072214227,0.9920408129692078,2490368
stage3.stage3_block3.block.relu2,ReLU,1.0,0.0,0.0,0.3866773843765259,0
stage3.stage3_block3.block.conv3,Conv2d,-0.006892975885421038,18.825350749879053,0.040442411258940554,0.1896907091140747,189267968
stage3.stage3_block3.block.bn3,BatchNorm2d,0.7927865982055664,0.2499694861467106,0.994417993645919,0.9891690611839294,2490368
stage3.stage3_block3.block,Sequential,0.06898145377635956,190.26375816631602,0.0,0.9891690611839294,2089418752
stage3.stage3_block3.shortcut,Sequential,1.0,0.0,0.0,1.8942153453826904,0
stage3.stage3_block3.relu,ReLU,1.0,0.0,0.0,2.482280969619751,0
stage3.stage3_block3,XBlock,0.9142017364501953,190.26375816631602,0.0,2.482280969619751,2089418752
stage4.stage4_block0.block.conv1,Conv2d,0.0,26.543761307352373,0.04027609312288821,1.3135043382644653,458227712
stage4.stage4_block0.block.bn1,BatchNorm2d,0.673008918762207,0.2499694861467106,0.994619784147843,0.9870007634162903,6029312
stage4.stage4_block0.block.relu1,ReLU,1.0,0.0,0.0,0.35440024733543396,0
stage4.stage4_block0.block.conv2,Conv2d,0.0,125.12868949232586,0.008652684468728258,0.2125178724527359,2496135168
stage4.stage4_block0.block.bn2,BatchNorm2d,0.7853744029998779,0.24987798926305516,0.994619950004246,0.9890938401222229,1507328
stage4.stage4_block0.block.relu2,ReLU,1.0,0.0,0.0,0.37098878622055054,0
stage4.stage4_block0.block.conv3,Conv2d,-0.0035081799142062664,42.2078853046595,0.025878677296052584,0.1866692453622818,277348352
stage4.stage4_block0.block.bn3,BatchNorm2d,0.8234512805938721,0.24987798926305516,0.9949830096700917,0.9892496466636658,1507328
stage4.stage4_block0.block,Sequential,0.0,237.50621476346376,0.0,0.9892496466636658,3240755200
stage4.stage4_block0.shortcut.shortcut_conv,Conv2d,0.0,13.937830935027721,0.040503006505202374,1.3083086013793945,114556928
stage4.stage4_block0.shortcut.shortcut_bn,BatchNorm2d,0.6598716974258423,0.24987798926305516,0.9944532643193784,0.9941446185112,1507328
stage4.stage4_block0.shortcut,Sequential,0.0,14.116167198567759,0.0,0.9941446185112,116064256
stage4.stage4_block0.relu,ReLU,1.0,0.0,0.0,0.8397256731987,0
stage4.stage4_block0,XBlock,0.0,241.99195364116193,0.0,0.8397256731987,3356819456
stage4.stage4_block1.block.conv1,Conv2d,-0.001427279319614172,42.2078853046595,0.026014342425225587,0.4089664816856384,277348352
stage4.stage4_block1.block.bn1,BatchNorm2d,0.8021979928016663,0.24987798926305516,0.994619784147843,0.9946292042732239,1507328
stage4.stage4_block1.block.relu1,ReLU,1.0,0.0,0.0,0.3670911192893982,0
stage4.stage4_block1.block.conv2,Conv2d,-0.007773899473249912,228.90712742980563,0.008643886066990424,0.11386271566152573,2496135168
stage4.stage4_block1.block.bn2,BatchNorm2d,0.8703335523605347,0.24987798926305516,0.9946198670760446,0.9911405444145203,1507328
stage4.stage4_block1.block.relu2,ReLU,1.0,0.0,0.0,0.36067673563957214,0
stage4.stage4_block1.block.conv3,Conv2d,-0.012350442819297314,42.2078853046595,0.025845691702541647,0.1822754144668579,277348352
stage4.stage4_block1.block.bn3,BatchNorm2d,0.8194206953048706,0.24987798926305516,0.9948964326278024,0.9920201301574707,1507328
stage4.stage4_block1.block,Sequential,0.08496944606304169,254.68073619631903,0.0,0.9920201301574707,3055353856
stage4.stage4_block1.shortcut,Sequential,1.0,0.0,0.0,0.8397256731987,0
stage4.stage4_block1.relu,ReLU,1.0,0.0,0.0,1.2607554197311401,0
stage4.stage4_block1,XBlock,0.8284038305282593,254.68073619631903,0.0,1.2607554197311401,3055353856
stage4.stage4_block2.block.conv1,Conv2d,0.012197636999189854,42.2078853046595,0.025865159999220042,0.7011972069740295,277348352
stage4.stage4_block2.block.bn1,BatchNorm2d,0.7315137982368469,0.24987798926305516,0.9946192865786345,0.992983341217041,1507328
stage4.stage4_block2.block.relu1,ReLU,1.0,0.0,0.0,0.3579377830028534,0
stage4.stage4_block2.block.conv2,Conv2d,-0.025313999503850937,228.90712742980563,0.008654024941008323,0.10354123264551163,2496135168
stage4.stage4_block2.block.bn2,BatchNorm2d,0.8716634511947632,0.24987798926305516,0.9946192036504331,0.9906930923461914,1507328
stage4.stage4_block2.block.relu2,ReLU,1.0,0.0,0.0,0.36263155937194824,0
stage4.stage4_block2.block.conv3,Conv2d,-0.024572163820266724,42.2078853046595,0.025945376809017418,0.17872965335845947,277348352
stage4.stage4_block2.block.bn3,BatchNorm2d,0.8126186728477478,0.24987798926305516,0.9948849885360055,0.9907979369163513,1507328
stage4.stage4_block2.block,Sequential,0.09044455736875534,254.68073619631903,0.0,0.9907979369163513,3055353856
stage4.stage4_block2.shortcut,Sequential,1.0,0.0,0.0,1.2607554197311401,0
stage4.stage4_block2.relu,ReLU,1.0,0.0,0.0,1.7343571186065674,0
stage4.stage4_block2,XBlock,0.8812628984451294,254.68073619631903,0.0,1.7343571186065674,3055353856
stage4.stage4_block3.block.conv1,Conv2d,-0.023550990968942642,42.2078853046595,0.025949018438732242,0.9840779900550842,277348352
stage4.stage4_block3.block.bn1,BatchNorm2d,0.7155457735061646,0.24987798926305516,0.9946184572966202,0.9975935816764832,1507328
stage4.stage4_block3.block.relu1,ReLU,1.0,0.0,0.0,0.3491549789905548,0
stage4.stage4_block3.block.conv2,Conv2d,-0.03902203589677811,228.90712742980563,0.008646272155723259,0.09808764606714249,2496135168
stage4.stage4_block3.block.bn2,BatchNorm2d,0.8698474168777466,0.24987798926305516,0.9946181255838146,1.0003830194473267,1507328
stage4.stage4_block3.block.relu2,ReLU,1.0,0.0,0.0,0.3548562228679657,0
stage4.stage4_block3.block.conv3,Conv2d,0.005739330314099789,42.2078853046595,0.025923162867757008,0.17987766861915588,277348352
stage4.stage4_block3.block.bn3,BatchNorm2d,0.7984974384307861,0.24987798926305516,0.9949301014775815,1.0024305582046509,1507328
stage4.stage4_block3.block,Sequential,0.10466603934764862,254.68073619631903,0.0,1.0024305582046509,3055353856
stage4.stage4_block3.shortcut,Sequential,1.0,0.0,0.0,1.7343571186065674,0
stage4.stage4_block3.relu,ReLU,1.0,0.0,0.0,2.265108585357666,0
stage4.stage4_block3,XBlock,0.9099372625350952,254.68073619631903,0.0,2.265108585357666,3055353856
stage4.stage4_block4.block.conv1,Conv2d,-0.03585844486951828,42.2078853046595,0.025919638419196377,1.3591551780700684,277348352
stage4.stage4_block4.block.bn1,BatchNorm2d,0.7121346592903137,0.24987798926305516,0.9946177938710088,0.9941880702972412,1507328
stage4.stage4_block4.block.relu1,ReLU,1.0,0.0,0.0,0.34717461466789246,0
stage4.stage4_block4.block.conv2,Conv2d,-0.005657382775098085,228.90712742980563,0.008639989643381363,0.090814009308815,2496135168
stage4.stage4_block4.block.bn2,BatchNorm2d,0.8732321858406067,0.24987798926305516,0.9946168816607931,0.9912453293800354,1507328
stage4.stage4_block4.block.relu2,ReLU,1.0,0.0,0.0,0.3465314209461212,0
stage4.stage4_block4.block.conv3,Conv2d,0.0017438532086089253,42.2078853046595,0.02594885799069035,0.16973833739757538,277348352
stage4.stage4_block4.block.bn3,BatchNorm2d,0.7825071811676025,0.24987798926305516,0.9950012538744055,0.990333616733551,1507328
stage4.stage4_block4.block,Sequential,0.08337705582380295,254.68073619631903,0.0,0.990333616733551,3055353856
stage4.stage4_block4.shortcut,Sequential,1.0,0.0,0.0,2.265108585357666,0
stage4.stage4_block4.relu,ReLU,1.0,0.0,0.0,2.7845637798309326,0
stage4.stage4_block4,XBlock,0.9266250133514404,254.68073619631903,0.0,2.7845637798309326,3055353856
stage4.stage4_block5.block.conv1,Conv2d,-0.01048431359231472,42.2078853046595,0.02592768786309572,1.6557345390319824,277348352
stage4.stage4_block5.block.bn1,BatchNorm2d,0.7067192792892456,0.24987798926305516,0.9946166328761888,0.9914030432701111,1507328
stage4.stage4_block5.block.relu1,ReLU,1.0,0.0,0.0,0.34944772720336914,0
stage4.stage4_block5.block.conv2,Conv2d,-0.0234223622828722,228.90712742980563,0.008648445114972236,0.08795309066772461,2496135168
stage4.stage4_block5.block.bn2,BatchNorm2d,0.8524577021598816,0.24987798926305516,0.9946156377377717,0.9890636801719666,1507328
stage4.stage4_block5.block.relu2,ReLU,1.0,0.0,0.0,0.3394757807254791,0
stage4.stage4_block5.block.conv3,Conv2d,-0.011844553984701633,42.2078853046595,0.025906539368944943,0.15961953997612,277348352
stage4.stage4_block5.block.bn3,BatchNorm2d,0.8040479421615601,0.24987798926305516,0.9950768014659053,0.9863374829292297,1507328
stage4.stage4_block5.block,Sequential,0.09842081367969513,254.68073619631903,0.0,0.9863374829292297,3055353856
stage4.stage4_block5.shortcut,Sequential,1.0,0.0,0.0,2.7845637798309326,0
stage4.stage4_block5.relu,ReLU,1.0,0.0,0.0,3.375434398651123,0
stage4.stage4_block5,XBlock,0.9406746625900269,254.68073619631903,0.0,3.375434398651123,3055353856
stage4.stage4_block6.block.conv1,Conv2d,-0.044346198439598083,42.2078853046595,0.025928354894281108,1.9147037267684937,277348352
stage4.stage4_block6.block.bn1,BatchNorm2d,0.7364517450332642,0.24987798926305516,0.9946154718813689,0.9916428327560425,1507328
stage4.stage4_block6.block.relu1,ReLU,1.0,0.0,0.0,0.3413337767124176,0
stage4.stage4_block6.block.conv2,Conv2d,-0.03636014088988304,228.90712742980563,0.008637902416669127,0.08199455589056015,2496135168
stage4.stage4_block6.block.bn2,BatchNorm2d,0.8729233741760254,0.24987798926305516,0.9946149743121603,0.9892998337745667,1507328
stage4.stage4_block6.block.relu2,ReLU,1.0,0.0,0.0,0.333783894777298,0
stage4.stage4_block6.block.conv3,Conv2d,0.015308852307498455,42.2078853046595,0.02591228485107422,0.15822236239910126,277348352
stage4.stage4_block6.block.bn3,BatchNorm2d,0.8095583915710449,0.24987798926305516,0.9952361894690472,0.9879894852638245,1507328
stage4.stage4_block6.block,Sequential,0.10276778787374496,254.68073619631903,0.0,0.9879894852638245,3055353856
stage4.stage4_block6.shortcut,Sequential,1.0,0.0,0.0,3.375434398651123,0
stage4.stage4_block6.relu,ReLU,1.0,0.0,0.0,4.041302680969238,0
stage4.stage4_block6,XBlock,0.9491984844207764,254.68073619631903,0.0,4.041302680969238,3055353856
fc,Linear,0.0,17.034818961651407,0.02658552086871603,2.754089117050171,18841600
