layer,layer_type,identity_score,arithmetic_intensity,weight_l1,act_var,flops
stage4.inception_4d.branch1.conv1,Conv2d,0.0,21.987730061349694,0.022086786372320994,0.20080402493476868,117440512
stage4.inception_4d.branch2.conv1,Conv2d,0.0,26.63583815028902,0.02197512322001987,0.2101418673992157,150994944
stage4.inception_4d.branch2.conv2,Conv2d,0.0,151.9120879120879,0.013809582169981486,0.1002056673169136,764411904
stage4.inception_4d.branch3.conv1,Conv2d,0.0,7.420289855072464,0.02181922271847725,0.21585051715373993,33554432
stage4.inception_4d.branch3.conv2,Conv2d,0.0,105.78512396694215,0.017727550268173218,0.0350840725004673,104857600
stage4.inception_4d.branch4.conv,Conv2d,0.0,13.837837837837839,0.022057875990867615,0.6391438245773315,67108864
stage4.inception_4e.branch1.conv1,Conv2d,0.0,39.75529411764706,0.02161982384595004,0.1802183836698532,276824064
stage4.inception_4e.branch2.conv1,Conv2d,0.0,28.961261570106274,0.021575690760756983,0.19353421032428741,173015040
stage4.inception_4e.branch2.conv2,Conv2d,0.0,163.40425531914894,0.013092126846313477,0.09029640257358551,943718400
stage4.inception_4e.branch3.conv1,Conv2d,0.0,7.433347998240211,0.02161221612583507,0.20989586412906647,34603008
stage4.inception_4e.branch3.conv2,Conv2d,0.0,121.9047619047619,0.017598176002502443,0.03317597508430481,209715200
stage4.inception_4e.branch4.conv,Conv2d,0.0,24.522496371552975,0.02166952147628322,0.5294467210769653,138412032
stage5.inception_5a.branch1.conv1,Conv2d,0.0,35.40425531914894,0.017248794436454773,0.4994969367980957,109051904
stage5.inception_5a.branch2.conv1,Conv2d,0.0,26.5814696485623,0.01725745934706468,0.6594517230987549,68157440
stage5.inception_5a.branch2.conv2,Conv2d,0.0,83.47826086956522,0.013085979885525173,0.02238396555185318,235929600
stage5.inception_5a.branch3.conv1,Conv2d,0.0,7.2663755458515285,0.017181631464224596,0.6706401705741882,13631488
stage5.inception_5a.branch3.conv2,Conv2d,0.0,71.11111111111111,0.017619967460632324,0.008285509422421455,52428800
stage5.inception_5a.branch4.conv,Conv2d,0.0,22.794520547945204,0.01725646624198327,0.48715394735336304,54525952
stage5.inception_5b.branch1.conv1,Conv2d,0.0,43.40869565217391,0.017232708441905487,0.18189077079296112,163577856
stage5.inception_5b.branch2.conv1,Conv2d,0.0,29.892215568862277,0.017247692132607486,0.20723943412303925,81788928
stage5.inception_5b.branch2.conv2,Conv2d,0.0,88.61538461538461,0.011978613741603899,0.023907765746116638,339738624
stage5.inception_5b.branch3.conv1,Conv2d,0.0,10.421711899791232,0.017325810897044647,0.23144131898880005,20447232
stage5.inception_5b.branch3.conv2,Conv2d,0.0,80.67226890756302,0.014350423812866211,0.007751626428216696,78643200
stage5.inception_5b.branch4.conv,Conv2d,0.0,22.794520547945204,0.017249201352779683,0.1864490509033203,54525952
fc,Linear,0.0,2.428797497674453,0.016563792526721955,4.568568229675293,5242880
